,f1,f2,f3,f4,f5,Disease
0,0.1548404881172171,0.021583581322929365,7.7243817696702335,0.9009652648758906,124.85702333820021,Acne and Rosacea Photos
1,0.14952477588940033,0.018387488464644018,9.599773615233437,0.8453503001256261,237.79794676270046,Acne and Rosacea Photos
2,0.13110587965675213,0.019639062645842132,10.10512522546428,0.8071855224711217,232.2911845959106,Acne and Rosacea Photos
3,0.1345043445233672,0.024917853737672146,8.68671498545132,0.8062388185417693,174.46053012508142,Acne and Rosacea Photos
4,0.19221642523272373,0.0355210637469756,7.134986052361129,0.9564402920541991,133.2630318502997,Acne and Rosacea Photos
5,0.25588394727900815,0.029531394019876134,5.015949287311576,0.9631474857828463,68.88766150676116,Acne and Rosacea Photos
6,0.20601262564706946,0.03426580071532278,7.225050713588501,0.9823677623530412,120.19570497278,Acne and Rosacea Photos
7,0.1904530601334606,0.021015369353947023,7.187126412461651,0.9183110285387311,147.30768347160873,Acne and Rosacea Photos
8,0.30403024113654303,0.12217059739691112,8.867447103754275,0.9513132692104621,284.5120179122484,Acne and Rosacea Photos
9,0.1829090396349758,0.024240017213740035,11.777507232653187,0.9568947448363196,352.41676302784015,Acne and Rosacea Photos
10,0.23797650284630076,0.038231731630317074,9.610090268012549,0.9632147254623146,253.25592918723746,Acne and Rosacea Photos
11,0.34612834827779065,0.22335084318694037,6.266496579399653,0.9517153343394895,112.65793419963697,Acne and Rosacea Photos
12,0.23671422220764632,0.029340749121260824,5.473299033052185,0.926711651611148,75.09483979160565,Acne and Rosacea Photos
13,0.11147481156567658,0.015519963016025746,10.389356998625443,0.906923178644366,225.54431330164522,Acne and Rosacea Photos
14,0.16762528120368675,0.020674340781848256,7.110448105494651,0.9307232428487087,113.35287786472318,Acne and Rosacea Photos
15,0.10206336139867184,0.014226297731472815,11.969892122524694,0.8950978363385735,316.41834694230835,Acne and Rosacea Photos
16,0.17457017110926878,0.0291837202987373,11.57319643733968,0.9448296010237549,320.9912228673424,Acne and Rosacea Photos
17,0.16902912358814465,0.027609142617204045,11.55768426577128,0.9481209789483577,321.801548357939,Acne and Rosacea Photos
18,0.1281118403218403,0.018002753019290742,11.205075454997024,0.9222303563905695,285.1971407049417,Acne and Rosacea Photos
19,0.18369195640608993,0.040679238885649456,12.31410026270653,0.9304675461790123,399.65137794310107,Acne and Rosacea Photos
20,0.18776415917844566,0.03430289422375395,10.388287167256227,0.9472248275005869,280.50428445200856,Acne and Rosacea Photos
21,0.1040653696443392,0.01880655685106117,11.52930387221137,0.7008784199192271,259.9340027048596,Acne and Rosacea Photos
22,0.08993927017705712,0.019721025111967008,16.061334541398924,0.7521414944384587,510.2767347932978,Acne and Rosacea Photos
23,0.17900577511414786,0.03140311145867587,10.637731652276267,0.9456615466090942,260.3527047865226,Acne and Rosacea Photos
24,0.1651964694893398,0.024008900908561916,7.557994608170409,0.9168889453029531,129.7192702529758,Acne and Rosacea Photos
25,0.10462528543370529,0.015410883499157115,11.913196765402382,0.8111336278137677,298.53784797374897,Acne and Rosacea Photos
26,0.15614540721011524,0.02238958816264643,7.871635556043275,0.8949786001586701,143.93454848344768,Acne and Rosacea Photos
27,0.13378188577032551,0.022840460168446455,8.623038986612078,0.8005092123672521,151.87156272803546,Acne and Rosacea Photos
